Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,classe_real,classe_predita,prob_Benign,prob_Malicious
9.44,6,62.07,1016.4141163242112,0.0,0.01,0.0,0.0,0.46,0.0,0.0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.06,0.0,0.0,0.94,0.94,87642,60,1514,876.42,596.5319499177957,876.42,0.0009838604927062,100,355850.36727272754,Malicious,Malicious,0.0,1.0
32.0,6,60.0,1260.5728368346709,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29060,2906,2906,2906.0,0.0,2906.0,0.0008794784545898,10,0.0,Malicious,Malicious,4.649162292480469e-06,0.9999953508377075
44.4,6,93.5,15386.294937637564,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7764,86,1462,776.4,722.6917584819809,776.4,8.509159088134765e-05,10,522283.3777777777,Benign,Benign,0.9999999403953552,7.315121308693051e-08
24.8,6,80.3,87.65543919632016,0.1,0.0,0.0,0.3,0.7,0.0,0.0,7,0,1,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,873,60,176,87.3,43.11753961234595,87.3,0.0119765043258666,10,1859.122222222222,Benign,Benign,0.9983717203140259,0.0016282681608572602
32.0,6,64.0,649.1424326373949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23828,1514,5858,2382.8,1556.5532292715068,2382.8,0.0015497922897338,10,2422857.955555556,Benign,Benign,0.9869048595428467,0.013095159083604813
10.2,6,67.18,1564.7235258567302,0.0,0.0,0.0,0.0,0.51,0.0,0.0,51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92318,60,1514,923.18,584.4476003678667,923.18,0.0006438708305358,100,341578.9975757576,Malicious,Malicious,0.0,1.0
9.92,6,64.51,1436.8828001082552,0.0,0.0,0.0,0.0,0.48,0.0,0.0,48,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.48,0.04,0.0,0.0,0.0,0.0,1.0,1.0,91002,83,1514,910.02,585.7062555392231,910.02,0.0006959605216979,100,343051.81777777773,Malicious,Malicious,0.0,1.0
9.8,6,63.36,1631.8788590904317,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92946,60,1514,929.46,576.6974491696557,929.46,0.0006128001213073,100,332579.9478787875,Malicious,Malicious,0.0,1.0
10.28,6,65.73,2853.481553041384,0.0,0.01,0.0,0.0,0.51,0.0,0.0,51,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94088,62,1514,940.88,576.8431203148266,940.88,0.0003549194335937,100,332747.98545454553,Malicious,Malicious,0.0,1.0
9.8,6,64.0,2001.318847010884,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93260,374,1514,932.6,572.7569689270888,932.6,0.0005005717277526,100,328050.5454545461,Malicious,Malicious,0.0,1.0
8.8,0,75.7,63.779570423873786,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.5,0.0,0.0,0.5,0.5,1002,60,230,100.2,58.7287550239801,100.2,0.0187647104263305,10,3449.0666666666675,Benign,Benign,0.5277515053749084,0.47224849462509155
24.0,6,87.3,60.48877851520474,0.1,0.0,0.0,0.3,0.8,0.0,0.0,8,0,1,0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,789,60,123,78.9,19.61547008528388,78.9,0.0203547000885009,10,384.76666666666665,Benign,Benign,0.9732794165611267,0.026720605790615082
27.6,6,80.4,45.62437997110883,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1126,60,318,112.6,79.80420484605501,112.6,0.0233309030532836,10,6368.711111111111,Malicious,Benign,0.7986141443252563,0.20138587057590485
29.2,6,98.4,75.71465190753156,0.0,0.1,0.0,0.2,0.9,0.0,0.0,9,1,0,0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,11372,60,5858,1137.2,1799.4468779785266,1137.2,0.0132176876068115,10,3238009.066666666,Benign,Benign,0.9995641112327576,0.00043587153777480125
32.0,6,197.2,171.2121546104328,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750,66,156,75.0,28.46049894151541,75.0,0.0059039115905761,10,810.0,Benign,Benign,0.9999727606773376,2.72170509560965e-05
9.96,6,63.92,1654.5382105931683,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.02,0.0,0.0,0.0,0.0,1.0,1.0,92690,67,1514,926.9,579.7419924222997,926.9,0.0006074690818786,100,336100.77777777787,Malicious,Malicious,0.0,1.0
29.6,6,93.2,76.87338255023717,0.0,0.0,0.2,0.4,1.0,0.0,0.0,10,0,0,2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,800,60,156,80.0,30.062897029025294,80.0,0.0136986017227172,10,903.7777777777778,Benign,Benign,0.9849989414215088,0.01500105019658804
32.0,6,181.6,1586.2879618773875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5004,66,1514,500.4,699.4504509494102,500.4,0.0006433963775634,10,489230.93333333335,Benign,Benign,0.9999437928199768,5.620975571218878e-05
9.8,6,63.36,2806.62459934557,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92946,60,1514,929.46,576.6974491696557,929.46,0.0003563117980957,100,332579.9478787875,Malicious,Malicious,0.0,1.0
32.0,6,114.4,671.3679290584884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244,66,2962,1224.4,915.7956103847628,1224.4,0.0015745878219604,10,838681.6000000001,Benign,Benign,0.9991413950920105,0.0008586174808442593
29.2,6,52.8,79.97254360609227,0.1,0.1,0.0,0.6,1.0,0.0,0.0,10,1,1,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,913,66,156,91.3,30.517936438174264,91.3,0.0153991937637329,10,931.3444444444444,Benign,Benign,0.9696640372276306,0.030335938557982445
10.0,6,64.0,1334.4736306251273,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0007536005973815,100,328181.8181818182,Malicious,Malicious,0.0,1.0
9.72,6,73.19,349.3681176803772,0.0,0.02,0.0,0.0,0.4,0.0,0.0,40,2,0,0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.41,0.18,0.01,0.02,0.0,0.0,0.98,0.98,76722,60,1514,767.22,608.1381186154438,767.22,0.0028714680671691,100,369831.9713131316,Malicious,Malicious,0.0,1.0
13.48,6,64.0,6261.370116589786,0.01,0.0,0.23,0.03,0.4,0.0,0.0,40,0,1,23,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.63,0.02,0.0,0.0,0.0,0.0,1.0,1.0,68310,60,1514,683.1,625.2421026040126,683.1,0.0001605701446533,100,390927.6868686867,Malicious,Malicious,0.0,1.0
29.2,6,98.8,90.84892316956152,0.0,0.1,0.0,0.2,0.9,0.0,0.0,9,1,0,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1663,60,791,166.3,233.0355480751096,166.3,0.0114528894424438,10,54305.56666666669,Benign,Benign,0.9865254163742065,0.013474596664309502
9.92,6,65.91,757.6963653443167,0.0,0.0,0.0,0.0,0.48,0.0,0.0,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.04,0.0,0.0,0.0,0.0,1.0,1.0,91858,214,1514,918.58,575.1870346665377,918.58,0.0013251709938049,100,330840.1248484848,Malicious,Malicious,0.0,1.0
19.6,6,119.1,23.73267425332935,0.0,0.1,0.0,0.2,0.5,0.0,0.0,5,1,0,0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2658,60,1514,265.8,443.5988678474682,265.8,0.0421362161636352,10,196779.9555555556,Benign,Benign,0.8263038992881775,0.1736961007118225
10.2,6,65.91,4430.446815252984,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,92792,66,1514,927.92,578.3826925054884,927.92,0.0002322387695312,100,334526.5389898984,Malicious,Malicious,0.0,1.0
9.64,6,70.38,523.8263780043836,0.0,0.02,0.01,0.01,0.45,0.0,0.0,45,2,0,1,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.46,0.03,0.0,0.06,0.03,0.0,0.94,0.94,80639,60,1514,806.39,613.494229472421,806.39,0.0019184184074401,100,376375.16959595954,Malicious,Malicious,0.0,1.0
6.4,17,120.4,112.8056006045985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0,1556,74,358,155.6,114.429211499706,155.6,0.0134088993072509,10,13094.044444444444,Benign,Benign,0.8077186942100525,0.1922813206911087
25.6,6,78.7,63.124923808592136,0.0,0.1,0.0,0.3,0.7,0.0,0.0,7,1,0,0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1248,66,262,124.8,69.94251607967472,124.8,0.0204091072082519,10,4891.955555555556,Benign,Benign,0.9907658100128174,0.009234168566763401
10.08,6,64.0,2438.9742396929696,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,94114,88,1514,941.14,576.448706751218,941.14,0.0004124903678894,100,332293.11151515174,Malicious,Malicious,0.0,1.0
27.6,6,55.3,65.01436133522441,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,12322,60,2962,1232.2,1133.7448076568594,1232.2,0.0257243156433105,10,1285377.288888889,Benign,Benign,0.9993559122085571,0.0006440657307393849
11.24,6,61.16,2330.0782747337603,0.02,0.02,0.04,0.0,0.44,0.0,0.0,44,2,2,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.06,0.0,0.03,0.0,0.0,0.97,0.97,79488,60,1514,794.88,610.2534376648919,794.88,0.0004320788383483,100,372409.25818181806,Malicious,Malicious,0.0,1.0
23.2,6,82.3,50.44292509275461,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.2,0.0,1.0,1.0,6816,66,2962,681.6,990.4956335088006,681.6,0.020169186592102,10,981081.6,Benign,Benign,0.9912310838699341,0.008768930099904537
26.4,6,75.2,75.53548145426778,0.1,0.2,0.0,0.2,0.6,0.0,0.0,6,2,1,0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1029,60,262,102.9,72.26871153318473,102.9,0.0167002916336059,10,5222.766666666666,Benign,Benign,0.9999853372573853,1.4658116924692877e-05
30.4,6,74.6,54.75671321650833,0.1,0.1,0.0,0.6,0.9,0.1,0.0,9,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5208,66,2962,520.8,885.9223442266257,520.8,0.0204664945602417,10,784858.3999999999,Benign,Benign,0.9226670861244202,0.07733290642499924
29.6,6,81.4,81.10169655391113,0.1,0.3,0.0,0.1,0.5,0.0,0.0,5,3,1,0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,942,66,230,94.2,55.02686212710621,94.2,0.0142872810363769,10,3027.955555555556,Benign,Benign,0.9981929063796997,0.0018070724327117205
29.6,6,119.9,71.46478561266304,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2091,66,1026,209.1,293.6454589391015,209.1,0.0153763055801391,10,86227.65555555554,Benign,Benign,0.922021746635437,0.0779782384634018
23.92,6,113.93,181.20503414521187,0.0,0.01,0.0,0.16,0.67,0.0,0.0,67,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.67,0.3,0.0,0.03,0.0,0.0,0.97,0.97,41870,60,5858,418.7,828.5458297035788,418.7,0.0055511593818664,100,686488.1919191917,Malicious,Malicious,0.0,1.0
26.4,6,64.7,52.70371575731912,0.1,0.1,0.0,0.1,0.8,0.0,0.0,8,1,1,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,907,60,317,90.7,79.60743963000219,90.7,0.0209565877914428,10,6337.344444444443,Benign,Benign,0.9899654984474182,0.010034522041678429
25.6,6,72.1,70.36159615639474,0.1,0.1,0.0,0.2,0.6,0.0,0.0,6,1,1,0,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1185,66,441,118.5,116.55542315425168,118.5,0.0148792028427124,10,13585.166666666666,Benign,Benign,0.9999538660049438,4.61564413853921e-05
10.0,6,64.4,1034.9176739974191,0.0,0.01,0.0,0.0,0.49,0.0,0.0,49,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.02,0.0,0.0,0.98,0.98,91192,60,1514,911.92,583.7202124859531,911.92,0.0009662699699401,100,340729.2864646463,Malicious,Malicious,0.0,1.0
20.0,6,64.0,5868.621799356373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0001705169677734,10,0.0,Benign,Benign,0.7582670450210571,0.24173298478126526
10.0,6,63.36,4373.850565722926,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.99,0.99,94086,60,1514,940.86,576.873934025083,940.86,0.0002321815490722,100,332783.5357575758,Malicious,Malicious,0.0,1.0
9.88,6,65.27,2398.3074688654324,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.01,0.0,0.01,0.0,0.0,0.99,0.99,93049,60,1514,930.49,575.7866203918097,930.49,0.0004169702529907,100,331530.232222222,Malicious,Malicious,0.0,1.0
12.44,6,82.78,304.65343643635066,0.0,0.01,0.0,0.08,0.56,0.0,0.0,56,1,0,0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.03,0.03,0.0,0.97,0.97,72756,60,1514,727.56,616.3745470265801,727.56,0.0032824277877807,100,379917.5822222218,Malicious,Malicious,0.0,1.0
32.0,6,64.0,478.4468145782239,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14177,551,1514,1417.7,304.5273386742149,1417.7,0.0021617174148559,10,92736.89999999997,Benign,Benign,0.9999734163284302,2.657461300259456e-05
23.2,6,81.0,284.9255809845999,0.0,0.1,0.0,0.0,0.5,0.0,0.0,5,1,0,0,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1008,66,230,100.8,65.29386562984986,100.8,0.0040637969970703,10,4263.288888888888,Benign,Benign,0.9753074645996094,0.024692507460713387
24.0,6,167.9,104.52390742554395,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1661,66,573,166.1,169.2686556270173,166.1,0.0095671892166137,10,28651.877777777776,Benign,Benign,0.9648888111114502,0.035111214965581894
26.0,6,101.8,278.4211993680549,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,6980,66,1514,698.0,704.1784811632157,698.0,0.0102779865264892,10,495867.3333333333,Benign,Benign,0.9875515103340149,0.01244851853698492
32.0,6,64.0,2249.800997693504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,1514,2962,1658.8,457.8978051923814,1658.8,0.0004539966583251,10,209670.40000000005,Benign,Benign,0.997981607913971,0.0020184002351015806
28.4,6,118.7,80.94736679584369,0.1,0.0,0.0,0.4,0.9,0.0,0.0,9,0,1,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1332,66,517,133.2,138.4724601580481,133.2,0.0125560045242309,10,19174.622222222224,Benign,Benign,0.9950392246246338,0.004960798658430576
28.8,6,80.4,137.13643006843247,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,2624,60,598,262.4,241.5754770482946,262.4,0.0100675106048583,10,58358.71111111112,Benign,Benign,0.989838719367981,0.010161282494664192
20.0,6,100.4,31.251263855846297,0.0,0.1,0.0,0.2,0.4,0.0,0.0,4,1,0,0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1795,60,853,179.5,243.9368087572408,179.5,0.0322572231292724,10,59505.16666666666,Benign,Benign,0.5623085498809814,0.43769145011901855
10.0,6,64.0,1997.60152785914,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0005006098747253,100,328181.8181818182,Malicious,Malicious,0.0,1.0
10.56,6,64.0,2932.7310739282743,0.0,0.0,0.0,0.03,0.51,0.0,0.0,51,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91280,94,1514,912.8,582.4491654239285,912.8,0.0003449392318725,100,339247.03030303086,Malicious,Malicious,0.0,1.0
32.0,6,80.8,223.56386352612583,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13829,66,4410,1382.9,1252.491423789667,1382.9,0.0046886920928955,10,1568734.7666666668,Benign,Benign,0.9955860376358032,0.004413946066051722
13.6,17,81.2,65.08003301866299,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2,1,0,0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.2,0.1,0.0,0.8,0.8,939,60,241,93.9,53.45496546938679,93.9,0.0191309928894042,10,2857.4333333333334,Malicious,Benign,0.9105069637298584,0.08949306607246399
29.6,6,182.9,71.41477501038624,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2346,66,1514,234.6,452.4560629374845,234.6,0.0197746992111206,10,204716.4888888889,Benign,Benign,0.986139178276062,0.013860811479389668
18.8,6,184.5,411.75932379764976,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,8031,60,2918,803.1,1198.6728262726424,803.1,0.0024373054504394,10,1436816.5444444446,Malicious,Malicious,0.40004879236221313,0.5999512076377869
9.64,6,63.11,806.809486345441,0.0,0.01,0.0,0.0,0.48,0.0,0.0,48,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.04,0.0,0.0,0.96,0.96,89410,60,1514,894.1,590.5294576937217,894.1,0.0012500691413879,100,348725.04040404106,Malicious,Malicious,0.0,1.0
29.6,6,50.7,78.27486782509055,0.2,0.1,0.0,0.3,0.9,0.0,0.0,9,1,2,0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,797,60,146,79.7,27.841016903522444,79.7,0.0154168844223022,10,775.1222222222224,Benign,Benign,1.0,1.5695276567133376e-13
27.2,6,63.2,72.84914338117801,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,929,66,156,92.9,34.99666650792139,92.9,0.015385103225708,10,1224.7666666666669,Benign,Benign,0.9730385541915894,0.026961421594023705
24.8,6,73.5,66.96796340499588,0.1,0.1,0.0,0.2,0.7,0.0,0.0,7,1,1,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.1,0.0,1.0,1.0,1325,60,344,132.5,108.62703776377838,132.5,0.0149961233139038,10,11799.833333333334,Benign,Benign,0.9966136813163757,0.0033863189164549112
22.0,6,173.4,161.64017819981194,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,896,60,230,89.6,57.285251155947634,89.6,0.0061866998672485,10,3281.6,Benign,Benign,0.9959176778793335,0.0040823244489729404
32.0,6,232.0,1879.3368581414104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0005321979522705,10,0.0,Benign,Benign,0.9996030926704407,0.00039692979771643877
10.12,6,62.08,973.9766903447684,0.01,0.0,0.0,0.01,0.5,0.0,0.0,50,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.03,0.0,0.0,0.97,0.97,92146,60,1514,921.46,586.330196556462,921.46,0.0010331797599792,100,343783.09939393937,Malicious,Malicious,0.0,1.0
9.8,6,63.36,4033.2173009981343,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92946,60,1514,929.46,576.6974491696557,929.46,0.000247950553894,100,332579.9478787875,Malicious,Malicious,0.0,1.0
12.68,6,75.85,2396.060554127392,0.01,0.1,0.01,0.01,0.37,0.0,0.0,37,10,1,1,0.04,0.08,0.17,0.0,0.0,0.0,0.0,0.47,0.17,0.0,0.01,0.01,0.0,0.99,0.99,69431,60,1514,694.31,613.6694351656809,694.31,0.0004173612594604,100,376590.17565656576,Malicious,Malicious,0.0,1.0
29.6,6,92.8,78.55149113410094,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2793,66,630,279.3,239.32639265702025,279.3,0.0133409023284912,10,57277.12222222222,Benign,Benign,0.9996629357337952,0.00033705122768878937
11.6,6,64.0,1750.0621698530456,0.0,0.0,0.16,0.0,0.42,0.0,0.0,42,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80256,60,1514,802.56,617.8683511832752,802.56,0.0005714201927185,100,381761.299393939,Malicious,Malicious,0.0,1.0
10.2,6,65.69,1584.6398549218882,0.0,0.0,0.0,0.0,0.51,0.0,0.0,51,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94086,60,1514,940.86,576.873934025083,940.86,0.000632209777832,100,332783.5357575758,Malicious,Malicious,0.0,1.0
28.0,6,56.6,80.13465620444511,0.2,0.1,0.0,0.2,0.8,0.0,0.0,8,1,2,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,747,66,98,74.7,12.211561006776416,74.7,0.0135947942733764,10,149.12222222222223,Benign,Benign,0.9833307862281799,0.016669193282723427
10.0,6,64.0,5526.092226613966,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.000180959701538,100,328181.8181818182,Malicious,Malicious,0.0,1.0
8.96551724137931,6,64.0,1850.8036518563604,0.0,0.0,0.0,0.0,0.4482758620689655,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25666,374,1514,885.0344827586207,576.9770039214624,885.0344827586207,0.0005403387135472,29,332902.46305418725,Malicious,Malicious,0.0,1.0
